CSC=CF,1.1,C,6.0
CCOCON,-0.4,C,6.0
CCN(NI)Cl,1.1,C,6.0
C(C(CO)I)O,-0.1,C,6.0
CC[C](Br)Br,2.8,C,6.0
CC(NS)O,0.1,C,6.0
CS(C)(C)F,1.4,C,6.0
CC(C[CH2-])CCC[CH2-],4.3,C,6.0
C(C(CCl)Br)Cl,2.2,C,6.0
CCCCPPP,0.9,C,6.0
CC(C)NS,1.1,C,6.0
C1CPNN1,-0.8,C,6.0
CC(C)OCCN,-0.1,C,6.0
C(CBr)CBr,2.4,C,6.0
C(C(O[O])Cl)Cl,0.9,C,6.0
CC(C)OCCI,2.0,C,6.0
CC/C=C/C[CH2],2.5,C,6.0
C=CCSCBr,2.4,C,6.0
CI1CCC1,3.1,C,6.0
[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H],2.5,C,6.0
CC(C)N(Cl)Br,1.9,H,1.0
CCCN(C)C,1.2,C,6.0
C1COPN1,-0.5,C,6.0
CCC(C)[N][CH2-],1.1,C,6.0
C1NOCON1,-0.6,C,6.0
[2H]C(=[C])CCCC,3.4,C,6.0
C(OC(F)F)Br,1.9,C,6.0
[2H]C(C)CCC(C)O,1.8,C,6.0
CSCC=S,1.0,C,6.0
C1=CPP=C1,-1.2,C,6.0
C(O)(Cl)Cl,1.0,C,6.0
CCCCC(C)C[CH2-],4.3,Cl,17.0
C(P=CI)S,0.1,C,6.0
[2H]C([2H])(C)OCOC([2H])([2H])C,0.8,C,6.0
C[C@H]([20CH]=O)N,-0.8,C,6.0
[2H]C([2H])(C([2H])(C([2H])([2H])Br)Br)Cl,2.4,C,6.0
CCCSC(C)Br,3.1,H,1.0
CCP(F)Cl,1.6,C,6.0
C(CC(Br)Br)CCl,3.2,C,6.0
C(N=CCl)O,0.3,C,6.0
COC(CCl)CCl,1.3,C,6.0
C(=C/Br)\Cl,1.8,C,6.0
[2H]C([2H])(CCCC([2H])([2H])N)N,-0.6,C,6.0
C(CCCO)CCN,0.0,C,6.0
[2H]C1CCCN(C1([2H])[2H])[2H],0.8,C,6.0
[C](=NBr)Br,2.2,C,6.0
C([C](Cl)Cl)O,0.4,Br,35.0
C1CN[CH]SC1,0.7,C,6.0
CCCN(C)NC,0.9,C,6.0
C(=O)NSCl,0.8,C,6.0
C1COCPC1,0.0,C,6.0
C(CN)CSCO,-0.3,C,6.0
[2H]C1(C(C(OOC1([2H])[2H])([2H])[2H])([2H])[2H])[2H],0.6,C,6.0
C(=S)(P)I,1.2,H,1.0
C[N+](F)(F)F,1.9,C,6.0
CC(C(Br)Br)Cl,2.9,F,9.0
C(P)(S)(S)S,0.9,C,6.0
C[C@H](CCCO)Cl,1.3,S,16.0
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])Cl,2.6,C,6.0
C1CCC(C1)Cl,2.1,H,1.0
CCCCO[PH2+][O-],0.6,C,6.0
CCCCCCO[NH3+],1.7,C,6.0
CPNPC,-0.4,C,6.0
C[C@H](COC)Cl,1.1,C,6.0
C1COPCO1,-0.3,C,6.0
COCCO[O],-0.7,C,6.0
CCSSC,1.3,C,6.0
CCCC[NH2+]CC,1.6,C,6.0
C1CPCN1,-0.6,C,6.0
C[C@@H](CN)OC,-0.4,C,6.0
C(=O)C(O)Br,0.0,C,6.0
CCNCC=O,-0.3,C,6.0
[2H]C([2H])([2H])C([2H])([2H])CCCCCC,3.9,C,6.0
CC[C@@H](CN)F,0.6,C,6.0
CC[C@H](C)CO,1.2,C,6.0
CCOCCON,-0.5,C,6.0
C=CCCSS,2.1,C,6.0
CC[CH-]CC[CH-]C,4.4,C,6.0
C(P)SSCP,0.5,C,6.0
C1C[CH-]COC1,0.9,C,6.0
[2H]I=NSCF,2.0,C,6.0
C(=O)N(I)I,0.9,H,1.0
C(CS)NCCl,0.8,I,53.0
CN(CCCl)N,0.1,C,6.0
[2H]C([2H])([2H])CCCCl,2.6,C,6.0
CN(C)CC[O-],0.7,C,6.0
CC(C)(P)Cl,1.2,C,6.0
CCCPCOC,0.8,C,6.0
CCC=[C+]CC,2.5,C,6.0
C(P)PS,0.2,C,6.0
CC(C=C)[S-],1.6,P,15.0
C(=S)(N)I,0.6,C,6.0
C(CCS)CCI,3.1,C,6.0
CSSOI,1.8,C,6.0
C(C(Br)Br)(O)Br,2.1,S,16.0
C(OP)Cl,0.6,Br,35.0
CC(C)P(N)O,-0.5,C,6.0
CCC(CCN)O,-0.1,C,6.0
C([C@@H](F)Cl)F,1.7,C,6.0
CCOC(O)S,0.3,C,6.0
CCC[C@@H](C)NC,1.5,C,6.0
CC(CS)NCl,0.8,C,6.0
CCC[N]CCC,1.7,C,6.0
C(/C=C/I)N,0.4,C,6.0
C=CPSF,1.4,C,6.0
CC(C)NCI,1.3,C,6.0
CC(CCS)CS,2.0,C,6.0
COCCCCS,1.1,C,6.0
CC(C)(N)Br,0.8,C,6.0
C(=O)(F)Cl,1.3,C,6.0
CC([O])Br,0.8,C,6.0
C(OOOOOO)I,0.5,C,6.0
C(C(CCl)N)N,-1.0,O,8.0
C(OC(O)Cl)F,0.7,C,6.0
C(OBr)(Br)(Br)Br,3.5,C,6.0
CC[C@H](CI)I,3.6,Br,35.0
CCCCN(C)I,1.9,C,6.0
CPN1CC1,-0.1,C,6.0
CC=[S]CO,-0.4,C,6.0
C[C@@H](F)I,1.8,C,6.0
C(CO)CCl,0.5,C,6.0
COSC[CH2],0.9,C,6.0
CCSSCCN,0.3,C,6.0
C(PS)S,0.8,C,6.0
[3H]CN(CC)CC,1.0,S,16.0
C(CI)NCCI,2.0,C,6.0
C1CCSCSC1,2.1,C,6.0
C[P+](C)(C)CN,-0.9,C,6.0
CCOCOCF,0.9,C,6.0
C(OI)F,1.4,C,6.0
COCCC[CH],1.7,C,6.0
CC(C)(C)CN,1.0,C,6.0
CCCNCBr,1.5,C,6.0
C(CP)CBr,1.0,C,6.0
CC(CSCl)Cl,2.3,C,6.0
C(F)Br,1.4,C,6.0
C1CCPPC1,0.3,C,6.0
COS(=O)[O],-0.1,C,6.0
CC(C)SCl,2.1,O,8.0
CCN(CC)NC,0.8,C,6.0
COCCOCS,0.3,C,6.0
CC(CCNC)O,-0.1,C,6.0
CNC(N)NCl,-1.0,C,6.0
CCC(CI)Br,3.1,N,7.0
COC(CO)OC,-0.6,C,6.0
C(C(CF)CI)F,2.3,C,6.0
CC(C)CSS,2.3,C,6.0
C(CN(Cl)Cl)N,-0.1,C,6.0
CCOC(C)I,1.6,C,6.0
CC(SSC)Cl,2.0,C,6.0
[CH2-]C[CH-]CC[CH+]C[CH2+],3.9,C,6.0
CC(Br)(Br)I,2.8,C,6.0
C[C@@H](CCO)O,-0.4,C,6.0
C1CN1CBr,0.9,C,6.0
CN[I-]F,0.7,C,6.0
C(O)OC(Cl)Cl,0.9,C,6.0
C(=PP)Br,0.0,C,6.0
CC(N)P(C)C,-0.5,P,15.0
C(C(Br)I)Cl,2.4,C,6.0
CNNC([CH2])F,0.4,C,6.0
COCCCOC,0.3,C,6.0
C(CCl)[C@@H](N)O,-0.3,C,6.0
CONCCCl,0.4,C,6.0
CC(C(Br)Br)O,1.7,C,6.0
C1CO[13CH2]CN1,-0.9,C,6.0
C(S)SS,1.3,C,6.0
C/C=C/CCO,0.9,S,16.0
CC[I+]Cl,2.7,C,6.0
CC([S])(Br)Br,2.5,C,6.0
CCCCOCNC,1.0,C,6.0
[2H]C([2H])([2H])CCBr,2.1,C,6.0
C[C@@H](CCl)NC,0.8,H,1.0
CO[C@@H](CCl)O,0.1,C,6.0
C(CN)CNOO,-1.2,C,6.0
[2H]C([2H])([2H])CC([2H])([2H])Br,2.1,C,6.0
C(CF)CI,2.0,H,1.0
C1C[CH]SSC1,1.4,C,6.0
C(/N=C/Cl)O,0.3,C,6.0
[CH]OPCO,-0.6,C,6.0
CC(CCO)S,0.6,C,6.0
C(C(CI)N)N,-0.5,C,6.0
C=CCPOCl,1.4,C,6.0
CCOPC=O,0.1,C,6.0
CCNC(C)NN,-0.5,C,6.0
CCC1CCC1,3.0,C,6.0
C(CCON)CO,-0.6,C,6.0
C[C@H](C(N)O)N,-1.7,C,6.0
[2H]C(CI)I,2.7,C,6.0
[3H]P(PC)I,0.7,C,6.0
COPP,-0.2,P,15.0
C(N)(I)I,0.8,P,15.0
C/C=C\CP,0.8,I,53.0
CCCC(C)C[CH-]C,4.3,C,6.0
CC(CNC)O,-0.5,C,6.0
CP=NPCl,0.8,C,6.0
CC(C(C)I)Br,3.0,P,15.0
[CH2]CCCCCCF,3.9,C,6.0
CCO[C@@H](C)CN,-0.1,C,6.0
CC(CCCO)S,1.0,C,6.0
CCNC(N)NC,-0.9,C,6.0
C(CSCO)F,0.6,C,6.0
[CH2][I+]Br,2.3,C,6.0
CCCONC,0.7,H,1.0
C/C=C/CCF,1.9,C,6.0
CCCNNNC,0.2,C,6.0
C[C@H](C(F)F)N,0.6,C,6.0
CCC[C@H](C)O,1.2,C,6.0
CCCP(Br)Br,2.7,C,6.0
CCCC[Cl+]CCCC,3.3,C,6.0
C(CN(O)O)CO,-1.0,C,6.0
C(NCBr)Br,1.5,C,6.0
CPPPC,-0.3,C,6.0
C(O)(O)(S)S,-0.4,P,15.0
C1=NN=[C]S1,0.4,O,8.0
CNCCN=O,-0.9,C,6.0
COPOCCN,-0.9,C,6.0
CCCC[CH]C,3.9,C,6.0
CNNCCOC,-0.6,C,6.0
CCCPNCC,0.9,C,6.0
CCCCOSO,1.3,C,6.0
C1C(CC1O)O,-0.5,C,6.0
[CH2]COCC=C,1.1,C,6.0
CN=COCl,1.1,C,6.0
C(CNI)NI,0.1,C,6.0
[CH2+]CS(=O)[O-],-0.8,C,6.0
CC(C(C)[O-])[O-],2.0,C,6.0
CPCCCPC,0.0,C,6.0
[2H]C1=C(C(=C(C(=C1[2H])[2H])[2H])[2H])[2H],2.1,C,6.0
CC1CSS1,1.1,H,1.0
C(CN)[C@@H](CN)N,-2.2,C,6.0
CC[P@](C)NC,0.1,C,6.0
C1C(O1)CCl,0.5,C,6.0
C(CO)C(Cl)I,1.3,C,6.0
CCOC([CH2])OCC,0.8,C,6.0
CCCCCC[IH+],4.2,C,6.0
C=[P+](S)I,1.8,C,6.0
CC(C)C[CH]Cl,2.5,C,6.0
CC[C@@H](C)CCI,3.9,C,6.0
C(=CI)I,2.2,C,6.0
C([C@H](CF)Cl)O,0.5,C,6.0
CCN(CC)[CH-]C,1.4,C,6.0
CCC[P-]CCC,1.7,C,6.0
CP(P=S)I,1.8,C,6.0
CCN(C)P,0.5,P,15.0
CNCCSC,0.4,C,6.0
CN(C)CSC,1.0,C,6.0
COCCC([CH2])Cl,1.5,C,6.0
CCC(C)CCS,2.7,C,6.0
CCCC[C@H](C)N,1.5,C,6.0
CN(N(Cl)Cl)Cl,1.5,C,6.0
CCN(CC)P,0.9,Cl,17.0
C(N)OI,0.1,C,6.0
[2H]C1(C(C(C1([2H])[2H])([2H])C([2H])([2H])Br)([2H])[2H])[2H],2.3,C,6.0
C(CO)NCP,-1.1,H,1.0
CCCI(C)C,3.9,C,6.0
CC(C)SC(C)C,2.8,C,6.0
[2H]OCC(CO)N,-2.0,C,6.0
CC(CF)NN,-0.2,C,6.0
C(CBr)OCN,0.0,C,6.0
CCSCNF,1.0,C,6.0
CN(C)CC[14CH2]N,-0.3,C,6.0
CC(C)(F)I,1.9,C,6.0
C(COOCO)O,-1.1,C,6.0
C=PCl,1.5,O,8.0
C(C[O])CCl,0.5,C,6.0
CCCC[N-]C,1.3,C,6.0
[2H]OC(CC)CC,1.2,C,6.0
CCNC[C+](C)C,1.5,C,6.0
CC(CCBr)NC,1.3,C,6.0
[CH2]C(CO)CO,-0.3,C,6.0
CC(NC)NO,-0.6,C,6.0
CSOCCCCl,1.5,C,6.0
CCP(=C)C,0.9,C,6.0
C(N)(N)NC(N)N,-3.4,C,6.0
C1#CSN=N1,1.4,N,7.0
C[C](O)OI,0.8,C,6.0
CCOCCOCC,0.7,C,6.0
CC(C)(C)O[13CH3],0.9,C,6.0
[2H]OCCCCCCN,0.0,C,6.0
CCCPN,0.1,C,6.0
C=CCCOO,0.7,C,6.0
C(N)(N)I,-0.7,C,6.0
C1CCOCC1,0.9,N,7.0
C[NH+](C)CCN,-0.7,C,6.0
C(CN)CS,-0.1,C,6.0
C[C@@H](CCO)OC,0.2,C,6.0
CNNCNNC,-1.0,C,6.0
CCOOOOOC,0.6,N,7.0
CC[PH2+]CC,0.7,O,8.0
CC/C=C\S,1.7,C,6.0
CCC(CN)Cl,0.8,C,6.0
[2H]C(O)Br,0.4,C,6.0
C1CN[14CH2]CN1,-1.5,H,1.0
CSCBr,1.7,C,6.0
CS(C)(S)S,1.9,C,6.0
C([C@H](CS)N)N,-1.3,S,16.0
C=CCCON,0.4,C,6.0
[2H]C([2H])(C(CC)C([2H])([2H])O)O,0.0,C,6.0
CCCSP([S-])[S-],2.2,C,6.0
C(C=CBr)O,0.5,C,6.0
C(/N=C/N)I,0.0,C,6.0
COP(C)OO,-0.5,C,6.0
CCSOOOC,1.0,O,8.0
[2H]C([2H])([2H])C[C@@H](CC)CO,1.6,C,6.0
C=COCCF,1.2,C,6.0
[2H]C([2H])([2H])CC[CH]CC([2H])([2H])[2H],3.9,C,6.0
[3H]C(OC)SC,0.8,H,1.0
CPCF,0.4,C,6.0
CS(C)(C)Cl,1.7,C,6.0
C1CCPOC1,0.5,C,6.0
CNC(Br)Br,1.6,C,6.0
CCC(CS)Cl,2.1,C,6.0
COCOCC[CH],0.9,C,6.0
CCNCOCC,0.5,C,6.0
[CH2+]CCCS[O-],1.2,C,6.0
CSC(CS)CS,1.5,C,6.0
CONOC[I-]O,0.2,C,6.0
[2H]C(=C)CBr,1.8,O,8.0
CC(CSC)N,0.4,C,6.0
COPO,-0.5,C,6.0
CCC(C)C[CH],3.2,O,8.0
C[S+](C)C=C,1.4,C,6.0
CC[C@H](CN)NC,-0.2,C,6.0
C/C=C/I,2.0,C,6.0
C[NH2+]CC[NH+](C)C,-0.2,C,6.0
C(=O)P(O)O,-1.3,C,6.0
C(CN)C(I)I,1.4,O,8.0
C(N)[I-]O,-0.4,C,6.0
COCNCN,-1.1,C,6.0
C(/C=C/CO)O,-0.8,C,6.0
CC(C)COOO,1.0,C,6.0
C(C(C[S-])N)[S-],-0.1,C,6.0
CC(C)SBr,2.2,C,6.0
C[N-]CC1CC1,0.5,C,6.0
C(C=S)Cl,0.9,C,6.0
CC(C)(O)Br,1.0,C,6.0
CCCCCCO[O],1.9,C,6.0
[2H]C1(CCCCC1)[2H],3.4,C,6.0
C1C[CH+]SC1,1.4,C,6.0
C1CCC(C1)F,1.8,C,6.0
[CH2]CCCCCBr,3.8,C,6.0
CC(=C)[CH+]Cl,2.1,C,6.0
CN(C)NCS,0.4,C,6.0
[2H]C([2H])(C([2H])([2H])Cl)O,-0.1,C,6.0
C(CC=S)CP,0.3,H,1.0
CC/C=C/CF,1.9,C,6.0
[2H][C](C([2H])([2H])[2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],3.9,C,6.0
CCC(CC)P,1.8,H,1.0
CCCSSI,2.6,C,6.0
CCC(C)(C)S,2.0,C,6.0
CCC(CN)N,-0.7,C,6.0
CNCCP=O,-1.2,C,6.0
CNCC[N-]C,-0.6,C,6.0
C(C(O)S)(O)O,-1.2,C,6.0
C(COC=O)N,-0.8,O,8.0
COOBr,1.1,C,6.0
CO[C@H](O)Cl,0.2,O,8.0
[CH2-]C[CH]C(=C)[CH2+],3.0,C,6.0
C[S+](C)CCCO,0.6,C,6.0
CCOCC[NH3+],-0.5,C,6.0
COCOOOOO,-0.3,C,6.0
CCI(C)CC,3.9,O,8.0
C(C(F)F)I,2.2,C,6.0
C1NPCO1,-0.5,C,6.0
CCCOOCC,1.4,C,6.0
C[CH]CBr,2.1,C,6.0
[2H]OCCCC=O,-0.7,C,6.0
COOSCl,1.3,C,6.0
C(=O)(NS)[O-],0.7,O,8.0
CC(I)I,2.5,O,8.0
CC(C)[CH-]C(C)[CH2+],3.4,C,6.0
COCCOOOC,0.0,C,6.0
CC(CCO)O[CH],0.2,C,6.0
C(CBr)C(F)F,2.2,C,6.0
CNOCCS,0.1,C,6.0
C(C(CO)Cl)N,-0.7,C,6.0
CCCC(F)Br,2.7,C,6.0
C1CPCP1,-0.5,C,6.0
CCCNC(C)P,0.9,C,6.0
CSCSI,2.5,C,6.0
C1CC[C+](C1)F,1.8,C,6.0
C(CBr)S,1.3,C,6.0
CCP(CC)I,1.5,C,6.0
COC(N)S,-0.3,C,6.0
[3H]C(CCl)N(C)C,0.3,C,6.0
C[125I],1.5,C,6.0
[2H]C(=O)OCOC,0.1,C,6.0
CONCC=O,-0.6,C,6.0
CN(C)OCC[CH],1.2,C,6.0
CCC(CCS)O,1.1,C,6.0
C(O[O])(Cl)(Cl)Cl,1.5,C,6.0
CC(C[CH])C[CH],3.2,Cl,17.0
[2H]I(C)F,1.9,C,6.0
C[I-]NC[I-]P,1.3,H,1.0
C1=CP=[C+]O1,-0.8,C,6.0
C(/C=C/I)Br,2.1,C,6.0
CC(CCl)I,2.4,C,6.0
COCNNCN,-1.3,C,6.0
C1=CP=NP1,-0.1,C,6.0
CCCSPSP,1.6,C,6.0
CSSN=C,2.4,C,6.0
CCC(CN)CS,0.7,C,6.0
[13CH3][13CH2][13CH2][13CH2]O[13CH2][13CH2]O,0.8,C,6.0
C(Cl)(Cl)(Br)Br,3.1,H,1.0
CC[C-](C)CC,3.2,Cl,17.0
C(C=P)[PH-],-1.3,C,6.0
C(CCN)CCCl,0.9,C,6.0
CC(CCI)CO,2.0,C,6.0
C[S+](C)CCF,1.2,C,6.0
CCOOOCO,0.0,C,6.0
CCN(CC)I,1.4,O,8.0
[2H]C([2H])([13C@H]([13CH2]O)O)O,-1.8,C,6.0
CPOPO,-0.6,H,1.0
CN(C)COP,0.1,P,15.0
CCOPS,0.8,C,6.0
CCNC[C@@H](C)F,0.9,C,6.0
CCCCNCCS,1.3,C,6.0
C(O)(ON)I,-0.4,C,6.0
CC(COO)N,-0.9,O,8.0
C(COPO)CS,0.1,C,6.0
C[I-]NO[I-]P,1.4,C,6.0
C(COCBr)OCBr,1.6,I,53.0
C[C@H]([C@H](O)Cl)Cl,1.3,C,6.0
C=CC(F)Br,2.1,C,6.0
CCC(C)CBr,2.7,C,6.0
CCSCP,1.0,C,6.0
C(CS)NCO,-0.5,C,6.0
CCCCP=C,1.6,C,6.0
CC(N)(S)S,0.3,C,6.0
CCOC(Cl)Br,2.1,C,6.0
CC=[C]CCO,0.9,C,6.0
CC(PP)PPP,-0.2,C,6.0
C[NH+](C)CCCN,-0.3,P,15.0
C1CC1[11CH2]I,2.6,C,6.0
CC(C)(C)N[NH3+],0.0,C,6.0
C(=N/OI)\F,1.7,C,6.0
CC(C)OCNC,0.5,C,6.0
C(C(Br)Br)Br,2.7,C,6.0
CC(CC(C)O)O,0.1,Br,35.0
C1CSN[CH]1,0.4,C,6.0
COCP=O,-0.9,C,6.0
CCC(C)CSS,2.6,C,6.0
COCOCOCO,-0.6,C,6.0
CCC(CCBr)Br,3.1,C,6.0
C(C(CO)OF)O,-0.7,C,6.0
CCP(CC)CO,0.1,C,6.0
CN(C)CCN[CH],-0.2,C,6.0
C(N)(Br)Br,1.1,C,6.0
C1CC(C1)CS,1.8,Br,35.0
C(CN)CSCl,0.7,C,6.0
C1=C[PH+]=CO1,-0.8,C,6.0
CNNCI,0.3,C,6.0
CCCCOCC[O-],1.9,C,6.0
[2H]C1=CN=CC(=C1[2H])[2H],0.7,C,6.0
CCCC[C+]=C,3.4,C,6.0
C(N)NI,-0.7,C,6.0
CSCCC(Cl)Cl,2.6,N,7.0
CPSCl,1.1,C,6.0
CCCC[PH2+][O-],0.6,C,6.0
[2H]C([2H])(C=C)Br,1.8,C,6.0
CN(C)OOS,0.8,C,6.0
C(O)SCSO,0.1,C,6.0
COC/C=C/[CH2],1.0,C,6.0
CCOCN=O,-0.1,C,6.0
CC(CCCN)I,1.5,C,6.0
[CH2]CNCCF,0.5,C,6.0
CC(C[CH2])CCO,1.8,C,6.0
CCNOCCBr,1.0,C,6.0
COOOOS,0.7,C,6.0
C(C(I)I)F,2.3,O,8.0
C[13C](C)([13CH3])OC,0.9,C,6.0
CNN(Cl)Cl,0.7,C,6.0
CCCOP,0.8,N,7.0
CC[C@H](C)S,1.8,C,6.0
C[I-]SON,1.1,C,6.0
CP(N=P)I,0.9,C,6.0
C(C[N-]Br)CBr,1.4,P,15.0
C(CSI)O,1.0,C,6.0
[2H]C1=NN=C(C=C1)[2H],-0.7,C,6.0
C(C(NI)F)N,-0.3,C,6.0
C(CCBr)CON,0.8,C,6.0
[2H]C([2H])(CC)NC([2H])([2H])CC,1.7,C,6.0
CCCNC(C)C,1.5,C,6.0
C[C](C)COC,1.4,C,6.0
CC=NSC,0.4,C,6.0
CCC(C[CH2])S,2.4,C,6.0
CCCCC(N)I,1.9,C,6.0
COCOOOC,0.1,C,6.0
CC(C)P(O)O,-0.2,O,8.0
CN(C=S)[O-],-0.2,C,6.0
[11C](=O)(Cl)Cl,1.8,C,6.0
C=NCCCl,1.9,Cl,17.0
COSI,1.4,C,6.0
C1=C[NH+]=C[NH+]=C1,0.6,C,6.0
C(N)(NN)I,-1.0,C,6.0
[2H]CS(=O)C[2H],-0.6,N,7.0
CC(C)I,2.3,H,1.0
CCN(CC)ON,0.3,C,6.0
CC[C@@H](C)PCl,2.0,C,6.0
CCCOOOO,0.6,C,6.0
CCP(C)P,0.2,O,8.0
CC(O)(F)F,0.7,C,6.0
C1CSC1N,0.2,C,6.0
CCCCC(C)CC,4.3,C,6.0
C(CO)NI,-0.5,C,6.0
C1=CN=CC=[NH+]1,0.0,C,6.0
C[C@H](CCI)OC,2.0,C,6.0
C1CCONC1,0.3,C,6.0
CSCCN,-0.1,C,6.0
CN(C)NCCl,0.7,C,6.0
CCC(CC)CN,1.3,C,6.0
C([C@H](CI)O)O,0.0,C,6.0
CN1CCCC1,0.9,C,6.0
COCC([CH2])OC,-0.1,C,6.0
C(C(O)O)(N)N,-2.7,C,6.0
[C]=CBr,1.5,C,6.0
C[P+](C)(C)Br,0.9,C,6.0
C=COSN,0.5,C,6.0
C(CC(Br)Br)CF,3.0,C,6.0
C(C(Cl)(Cl)Cl)S,2.4,C,6.0
[CH2]CS(=O)[O-],-0.8,Cl,17.0
COP(O)OCl,0.3,C,6.0
COCOCI,0.8,O,8.0
[13CH2]([13CH2][13CH2]N)[13CH2]N,-0.9,C,6.0
C(CI)P=N,1.6,H,1.0
CCC(CCl)Cl,2.4,C,6.0
C[C@@H](CBr)N,0.5,C,6.0
C[I+]C=C,2.4,C,6.0
CCNCCCS,0.8,C,6.0
C(CC[O-])C[O-],1.8,C,6.0
C[C@@H]([C@H](Cl)Br)Br,2.9,C,6.0
CC[C@H](CCS)S,2.1,C,6.0
CCC(OC)I,1.8,C,6.0
CCNC(Cl)I,1.7,C,6.0
C1NSCO1,0.1,C,6.0
CCCSC(C)N,1.4,C,6.0
C=CNCCS,1.1,C,6.0
CN(P)PC,0.0,C,6.0
[2H]C([2H])(C)C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])(C)C,4.3,C,6.0
CCC(C[18F])[18F],1.9,H,1.0
C(F)(F)I,1.8,C,6.0
C(C(CO)F)O,-0.7,F,9.0
C(CBr)OC=O,0.9,C,6.0
C=CCCOP,1.1,C,6.0
C1CNNOC1,-0.3,C,6.0
C[NH+](C)CCl,1.0,C,6.0
[CH]=C(Br)Br,2.4,C,6.0
C=CCPP,0.4,C,6.0
CCOCOCS,0.9,C,6.0
[2H]C([2H])(CC)CCO,1.6,C,6.0
C(CPCCP)P,-0.7,C,6.0
CC(C)CC[NH2+][CH2-],1.5,C,6.0
C=CCCS,1.6,C,6.0
C(S(Cl)(Cl)Cl)Cl,4.0,C,6.0
CCC(CF)CI,2.8,Cl,17.0
[3H][I-]C(C)C(C)C,3.1,C,6.0
C(C(CO)S)O,-0.8,C,6.0
C[P+](O)(O)O,-1.5,C,6.0
C(O)ONOCO,-1.3,O,8.0
[2H]/C(=C/[37Cl])/F,1.2,O,8.0
CCCNS,1.2,C,6.0
CC(CCl)CI,2.7,C,6.0
CPP=S,1.0,C,6.0
CN(C[CH])CCO,-0.1,P,15.0
[CH2-]CCC(=C)[CH2+],3.0,C,6.0
CO[P-]OC,0.0,C,6.0
[2H]C([2H])(C([2H])([2H])N([2H])[2H])C([2H])(C)C,1.0,C,6.0
CCNNC(C)C,0.7,H,1.0
CPCCCCPC,0.3,C,6.0
[CH2]N1C=CC=C1,1.2,C,6.0
CCPONO,-0.4,C,6.0
C=[C+]CCCO,1.0,C,6.0
CSNSO,0.2,C,6.0
CCCCOCCS,1.8,S,16.0
C(O)SCSCO,0.4,C,6.0
CSOP(O)O,-0.6,C,6.0
CSCNC=C,1.6,O,8.0
[2H]C([2H])(COCC([2H])([2H])O)O,-1.3,C,6.0
CCCOCS,1.4,H,1.0
CCC(C)[CH-]CN,1.5,C,6.0
CCNI(C)CC,2.0,C,6.0
C(CO)NCCBr,0.0,C,6.0
[CH2-][NH2+]CCC=C,0.9,C,6.0
CCC(N)SC,1.0,C,6.0
CC(C)(C)C[CH2+],3.0,C,6.0
CCONNC,0.0,C,6.0
CCNSNC,0.4,C,6.0
COCCCNN,-0.7,C,6.0
[2H]C([2H])([2H])N([2H])C([2H])([2H])C([2H])([2H])O[2H],-0.9,C,6.0
CC[C@@H](CBr)Cl,2.5,H,1.0
CCSCSC,2.0,C,6.0
C(CP)OCS,0.1,C,6.0
CC(CNC)CP,0.3,C,6.0
C(C=CCS)S,1.1,C,6.0
C(CCCI)CCS,3.6,C,6.0
[CH]=CCCCO,1.0,C,6.0
CCCPOC,0.9,C,6.0
CS(Cl)(Cl)Cl,3.3,C,6.0
C=PCP=C,0.7,Cl,17.0
CCC(CC)OCC,2.3,C,6.0
C(ONN)I,-0.2,C,6.0
C(COCCS)N,-0.6,N,7.0
C(C(CP)O)F,-0.4,C,6.0
CCCCNNCN,0.0,C,6.0
CC(C)(C)NI,1.1,C,6.0
C(C(Br)Br)OBr,2.7,C,6.0
C(CCCO)CCO,0.3,Br,35.0
[CH2+]C1CCCC1,3.4,C,6.0
C1COCOC1,-0.2,C,6.0
CCCCCCCCC,4.5,C,6.0
C(CN)CPO,-1.2,C,6.0
C(NN=O)Br,0.9,C,6.0
CCCCCCCCCC,5.0,N,7.0
CCCCOCCBr,2.3,C,6.0
CO[C]CC[C]OC,0.6,C,6.0
CC(C(O)F)F,0.8,C,6.0
CC(NI)F,1.0,C,6.0
CCC(CC)ON,1.2,C,6.0
C(C(N)Br)Br,1.0,C,6.0
C[C@@H]([C@@H](C)Br)O,1.2,C,6.0
C1CNSC1,0.4,C,6.0
CCCCCCN,2.1,C,6.0
CON(OC)OC,0.4,C,6.0
CC[C]=CCO,0.9,C,6.0
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])O[2H],0.9,C,6.0
CCCCSCBr,3.0,H,1.0
CCSC(C)SC,2.4,C,6.0
[3H]C1CCN(C1)C,0.9,C,6.0
CCC(C)CON,1.0,C,6.0
COC(O)OC,-0.5,C,6.0
C[I-]P(CN)I,1.3,C,6.0
C[CH]CC(C)OO,1.3,C,6.0
[2H]C([2H])(C([2H])([2H])Cl)Cl,1.5,C,6.0
C(C(P)Cl)Cl,1.2,H,1.0
C=NP=S,2.6,C,6.0
[3H]C([3H])([3H])I,1.5,C,6.0
CCC(CP)O,0.2,H,1.0
[CH2]CC1CCC1,3.0,C,6.0
CC(C)(S)Cl,1.8,C,6.0
